transaction_id,timestamp,amount,currency,originator_account,beneficiary_account,originator_bank,beneficiary_bank,transaction_type,originator_country,beneficiary_country,is_laundering,typology,risk_score,alert_flag,dataset_source,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,hour,day_of_week,is_weekend,is_business_hours,log_amount,amount_rounded,is_round_amount,high_amount,unusual_hour,cross_border,orig_tx_count,orig_total_amount,orig_avg_amount,orig_ml_rate
SAML_001514,2024-02-01 13:00:00,2526.6223,USD,SAML_ACC_0054,SAML_ACC_0175,BANK_C,BANK_B,TRANSFER,CA,NL,True,SHELL_COMPANY,0.8137819766998291,True,saml_d,,,,,,,,,,,13,3,False,True,7.8350344,2500.0,False,False,False,True,4,26671.723,6667.9307,0.25
SAML_001515,2024-02-01 13:30:00,2336.7234,EUR,SAML_ACC_0175,SAML_ACC_0194,BANK_C,BANK_C,TRANSFER,NL,NL,True,PHANTOM_TRANSACTIONS,0.8122673630714417,True,saml_d,,,,,,,,,,,13,3,False,True,7.7569327,2300.0,False,False,False,False,8,87658.266,10957.283,0.125
SAML_001618,2024-02-03 17:00:00,1270.6512,GBP,SAML_ACC_0302,SAML_ACC_0370,BANK_A,BANK_A,PAYMENT,DE,DE,True,WIRE_FRAUD,0.9700347781181335,True,saml_d,,,,,,,,,,,17,5,True,True,7.148072,1300.0,False,False,False,False,19,242393.03,12757.528,0.1579
SAML_001636,2024-02-04 02:00:00,441.3132,USD,SAML_ACC_0048,SAML_ACC_0358,BANK_A,BANK_B,DEPOSIT,DE,UK,True,INTEGRATION,0.7617619633674622,True,saml_d,,,,,,,,,,,2,6,True,False,6.092018,400.0,False,False,True,True,11,111333.45,10121.223,0.2727
SAML_001652,2024-02-04 10:00:00,4397.3994,EUR,SAML_ACC_0214,SAML_ACC_0126,BANK_C,BANK_C,PAYMENT,US,CA,True,PHANTOM_TRANSACTIONS,0.7489343881607056,True,saml_d,,,,,,,,,,,10,6,True,True,8.388996,4400.0,False,False,False,True,9,153331.45,17036.828,0.2222
SAML_001657,2024-02-04 12:30:00,41572.54,USD,SAML_ACC_0049,SAML_ACC_0296,BANK_B,BANK_C,TRANSFER,UK,NL,False,PHANTOM_TRANSACTIONS,0.7301219701766968,True,saml_d,,,,,,,,,,,12,6,True,True,10.63522,41600.0,False,False,False,True,13,7882472.5,606344.06,0.0
SAML_001679,2024-02-04 23:30:00,1257.3472,EUR,SAML_ACC_0448,SAML_ACC_0175,BANK_A,BANK_A,TRANSFER,FR,US,True,TRADE_BASED,0.825539767742157,True,saml_d,,,,,,,,,,,23,6,True,False,7.137554,1300.0,False,False,True,True,10,103105.555,10310.556,0.1
SAML_001701,2024-02-05 10:30:00,7929.73,GBP,SAML_ACC_0386,SAML_ACC_0142,BANK_A,BANK_B,PAYMENT,DE,UK,True,TRADE_BASED,0.9605087637901306,True,saml_d,,,,,,,,,,,10,0,False,True,8.9785,7900.0,False,False,False,True,9,109017.37,12113.041,0.2222
SAML_001719,2024-02-05 19:30:00,1247.6627,USD,SAML_ACC_0050,SAML_ACC_0387,BANK_B,BANK_B,DEPOSIT,US,DE,True,PLACEMENT,0.8096488118171692,True,saml_d,,,,,,,,,,,19,0,False,False,7.1298285,1200.0,False,False,False,True,10,120909.44,12090.944,0.3
SAML_001722,2024-02-05 21:00:00,13064.069,USD,SAML_ACC_0474,SAML_ACC_0097,BANK_C,BANK_B,PAYMENT,CA,FR,True,INTEGRATION,0.9137293696403503,True,saml_d,,,,,,,,,,,21,0,False,False,9.477697,13100.0,False,False,False,True,10,438152.9,43815.29,0.2
SAML_001739,2024-02-06 05:30:00,91238.0,USD,SAML_ACC_0392,SAML_ACC_0265,BANK_C,BANK_A,WITHDRAWAL,DE,US,True,CASH_INTENSIVE,0.8826994299888611,True,saml_d,,,,,,,,,,,5,1,False,False,11.421238,91200.0,False,True,True,True,17,355891.62,20934.8,0.1176
SAML_001752,2024-02-06 12:00:00,805.81055,USD,SAML_ACC_0373,SAML_ACC_0272,BANK_B,BANK_C,DEPOSIT,DE,DE,True,SMURFING,0.8039647936820984,True,saml_d,,,,,,,,,,,12,1,False,True,6.693089,800.0,False,False,False,False,11,103269.266,9388.115,0.0909
SAML_001761,2024-02-06 16:30:00,13151.025,USD,SAML_ACC_0294,SAML_ACC_0449,BANK_A,BANK_B,WITHDRAWAL,US,CA,True,SHELL_COMPANY,0.8628970980644226,True,saml_d,,,,,,,,,,,16,1,False,True,9.484331,13200.0,False,False,False,True,13,117110.336,9008.487,0.0769
SAML_001787,2024-02-07 05:30:00,662.2792,EUR,SAML_ACC_0195,SAML_ACC_0167,BANK_B,BANK_C,TRANSFER,UK,FR,True,IDENTITY_THEFT,0.9797337651252747,True,saml_d,,,,,,,,,,,5,2,False,False,6.497196,700.0,False,False,True,True,12,98575.69,8214.641,0.1667
SAML_001810,2024-02-07 17:00:00,1134.4213,USD,SAML_ACC_0227,SAML_ACC_0346,BANK_C,BANK_A,DEPOSIT,CA,US,True,CASH_INTENSIVE,0.8592252135276794,True,saml_d,,,,,,,,,,,17,2,False,True,7.034759,1100.0,False,False,False,True,7,19916.824,2845.2605,0.2857
SAML_001824,2024-02-08 00:00:00,4176.836,CAD,SAML_ACC_0086,SAML_ACC_0461,BANK_C,BANK_C,DEPOSIT,US,UK,True,SHELL_COMPANY,0.7247592210769653,True,saml_d,,,,,,,,,,,0,3,False,False,8.337548,4200.0,False,False,True,True,11,109972.19,9997.471,0.0909
SAML_001868,2024-02-08 22:00:00,336.32135,EUR,SAML_ACC_0234,SAML_ACC_0357,BANK_B,BANK_A,WITHDRAWAL,US,CA,True,INTEGRATION,0.8832002282142639,True,saml_d,,,,,,,,,,,22,3,False,False,5.821036,300.0,False,False,True,True,12,549952.25,45829.355,0.0833
SAML_001872,2024-02-09 00:00:00,1609.9066,USD,SAML_ACC_0218,SAML_ACC_0348,BANK_C,BANK_A,DEPOSIT,UK,DE,True,PLACEMENT,0.7886539101600647,True,saml_d,,,,,,,,,,,0,4,False,False,7.3845525,1600.0,False,False,True,True,14,117982.3,8427.307,0.2143
SAML_001876,2024-02-09 02:00:00,968.41815,USD,SAML_ACC_0274,SAML_ACC_0168,BANK_A,BANK_A,TRANSFER,DE,FR,False,SMURFING,0.7001754641532898,False,saml_d,,,,,,,,,,,2,4,False,False,6.876696,1000.0,False,False,True,True,14,168563.9,12040.279,0.1429
SAML_001880,2024-02-09 04:00:00,20531.248,USD,SAML_ACC_0344,SAML_ACC_0053,BANK_A,BANK_C,WITHDRAWAL,DE,US,True,CRYPTOCURRENCY,0.8497912287712097,True,saml_d,,,,,,,,,,,4,4,False,False,9.929752,20500.0,False,False,True,True,9,303627.7,33736.41,0.2222
SAML_001885,2024-02-09 06:30:00,5220.3633,USD,SAML_ACC_0414,SAML_ACC_0236,BANK_B,BANK_C,PAYMENT,US,CA,True,CASH_INTENSIVE,0.8367533087730408,True,saml_d,,,,,,,,,,,6,4,False,False,8.5605135,5200.0,False,False,False,True,10,91642.64,9164.264,0.1
SAML_001892,2024-02-09 10:00:00,1245.4202,USD,SAML_ACC_0354,SAML_ACC_0055,BANK_C,BANK_A,WITHDRAWAL,CA,NL,True,PLACEMENT,0.7712420225143433,True,saml_d,,,,,,,,,,,10,4,False,True,7.128031,1200.0,False,False,False,True,6,41309.895,6884.9824,0.1667
SAML_001893,2024-02-09 10:30:00,2394.1426,USD,SAML_ACC_0411,SAML_ACC_0444,BANK_A,BANK_C,DEPOSIT,US,US,True,WIRE_FRAUD,0.7091092467308044,True,saml_d,,,,,,,,,,,10,4,False,True,7.781198,2400.0,False,False,False,False,10,39549.7,3954.97,0.1
SAML_001915,2024-02-09 21:30:00,1006.92096,CAD,SAML_ACC_0023,SAML_ACC_0245,BANK_A,BANK_C,WITHDRAWAL,US,UK,True,STRUCTURING,0.9408381581306458,True,saml_d,,,,,,,,,,,21,4,False,False,6.915645,1000.0,False,False,False,True,7,463507.3,66215.33,0.2857
SAML_001943,2024-02-10 11:30:00,1500.5927,USD,SAML_ACC_0097,SAML_ACC_0202,BANK_A,BANK_B,TRANSFER,DE,US,True,PHANTOM_TRANSACTIONS,0.7550730109214783,True,saml_d,,,,,,,,,,,11,5,True,True,7.3142815,1500.0,False,False,False,True,12,1028135.44,85677.95,0.1667
SAML_001955,2024-02-10 17:30:00,46577.656,EUR,SAML_ACC_0248,SAML_ACC_0100,BANK_B,BANK_A,DEPOSIT,UK,US,True,SHELL_COMPANY,0.9010342359542847,True,saml_d,,,,,,,,,,,17,5,True,True,10.748898,46600.0,False,False,False,True,10,83729.15,8372.915,0.4
SAML_001970,2024-02-11 01:00:00,9770.407,USD,SAML_ACC_0059,SAML_ACC_0340,BANK_B,BANK_B,WITHDRAWAL,UK,NL,True,STRUCTURING,0.7278361916542053,True,saml_d,,,,,,,,,,,1,6,True,False,9.187216,9800.0,False,False,True,True,8,96751.53,12093.941,0.125
SAML_001987,2024-02-11 09:30:00,8369.56,USD,SAML_ACC_0042,SAML_ACC_0185,BANK_C,BANK_B,PAYMENT,CA,UK,True,TRADE_BASED,0.7682533860206604,True,saml_d,,,,,,,,,,,9,6,True,True,9.032476,8400.0,False,False,False,True,13,167438.52,12879.886,0.1538
SAML_001993,2024-02-11 12:30:00,12290.817,USD,SAML_ACC_0467,SAML_ACC_0293,BANK_B,BANK_A,TRANSFER,DE,NL,False,CASH_INTENSIVE,0.7440609931945801,True,saml_d,,,,,,,,,,,12,6,True,True,9.416689,12300.0,False,False,False,True,11,513506.06,46682.37,0.0
SAML_002000,2024-02-11 16:00:00,772.50885,CAD,SAML_ACC_0222,SAML_ACC_0445,BANK_A,BANK_B,WITHDRAWAL,UK,NL,True,SMURFING,0.7169735431671143,True,saml_d,,,,,,,,,,,16,6,True,True,6.650937,800.0,False,False,False,True,6,59769.703,9961.617,0.1667
SAML_002015,2024-02-11 23:30:00,2023.022,USD,SAML_ACC_0493,SAML_ACC_0182,BANK_C,BANK_A,WITHDRAWAL,CA,DE,True,CASH_INTENSIVE,0.8734899163246155,True,saml_d,,,,,,,,,,,23,6,True,False,7.612842,2000.0,False,False,True,True,14,125488.664,8963.476,0.0714
SAML_002021,2024-02-12 02:30:00,5191.375,USD,SAML_ACC_0381,SAML_ACC_0356,BANK_B,BANK_B,TRANSFER,CA,CA,False,INTEGRATION,0.7218660712242126,True,saml_d,,,,,,,,,,,2,0,False,False,8.554947,5200.0,False,False,True,False,11,73690.88,6699.1714,0.1818
SAML_002030,2024-02-12 07:00:00,14976.614,USD,SAML_ACC_0190,SAML_ACC_0271,BANK_A,BANK_C,DEPOSIT,US,FR,True,CRYPTOCURRENCY,0.8296179175376892,True,saml_d,,,,,,,,,,,7,0,False,False,9.614312,15000.0,False,False,False,True,14,79910.7,5707.907,0.0714
SAML_002031,2024-02-12 07:30:00,425.34796,EUR,SAML_ACC_0372,SAML_ACC_0064,BANK_C,BANK_C,TRANSFER,NL,NL,True,CRYPTOCURRENCY,0.8395453095436096,True,saml_d,,,,,,,,,,,7,0,False,False,6.055256,400.0,False,False,False,False,10,37478.387,3747.8389,0.2
SAML_002032,2024-02-12 08:00:00,7728.8516,EUR,SAML_ACC_0419,SAML_ACC_0449,BANK_B,BANK_B,DEPOSIT,UK,CA,True,PHANTOM_TRANSACTIONS,0.7418768405914307,True,saml_d,,,,,,,,,,,8,0,False,False,8.952845,7700.0,False,False,False,True,10,136127.7,13612.771,0.2
SAML_002033,2024-02-12 08:30:00,8192.221,USD,SAML_ACC_0198,SAML_ACC_0112,BANK_A,BANK_A,TRANSFER,UK,US,True,CASH_INTENSIVE,0.8619465827941895,True,saml_d,,,,,,,,,,,8,0,False,False,9.011063,8200.0,False,False,False,True,9,92571.86,10285.762,0.2222
SAML_002037,2024-02-12 10:30:00,1077.1487,EUR,SAML_ACC_0495,SAML_ACC_0020,BANK_C,BANK_A,WITHDRAWAL,CA,FR,True,WIRE_FRAUD,0.9598081707954407,True,saml_d,,,,,,,,,,,10,0,False,True,6.9830008,1100.0,False,False,False,True,10,254424.31,25442.434,0.1
SAML_002062,2024-02-12 23:00:00,6508.926,GBP,SAML_ACC_0409,SAML_ACC_0358,BANK_A,BANK_C,PAYMENT,FR,NL,True,PLACEMENT,0.7473941445350647,True,saml_d,,,,,,,,,,,23,0,False,False,8.781083,6500.0,False,False,True,True,7,29430.723,4204.389,0.2857
SAML_002066,2024-02-13 01:00:00,22.700018,USD,SAML_ACC_0199,SAML_ACC_0380,BANK_C,BANK_C,WITHDRAWAL,FR,UK,True,PHANTOM_TRANSACTIONS,0.7410525679588318,True,saml_d,,,,,,,,,,,1,1,False,False,3.1654758,0.0,False,False,True,True,13,314508.78,24192.982,0.2308
SAML_002103,2024-02-13 19:30:00,28307.146,USD,SAML_ACC_0126,SAML_ACC_0153,BANK_A,BANK_C,DEPOSIT,US,US,False,STRUCTURING,0.7359492182731628,False,saml_d,,,,,,,,,,,19,1,False,False,10.250905,28300.0,False,False,False,False,7,98264.52,14037.789,0.0
SAML_002134,2024-02-14 11:00:00,1468.3853,USD,SAML_ACC_0267,SAML_ACC_0166,BANK_B,BANK_C,DEPOSIT,DE,UK,True,INTEGRATION,0.7731389999389648,True,saml_d,,,,,,,,,,,11,2,False,True,7.292599,1500.0,False,False,False,True,1,1468.3853,1468.3853,1.0
SAML_002146,2024-02-14 17:00:00,121.29093,CAD,SAML_ACC_0240,SAML_ACC_0278,BANK_A,BANK_A,DEPOSIT,US,US,True,TRADE_BASED,0.7381881475448608,True,saml_d,,,,,,,,,,,17,2,False,True,4.8064027,100.0,False,False,False,False,8,34045.715,4255.7144,0.375
SAML_002194,2024-02-15 17:00:00,4356.448,CAD,SAML_ACC_0131,SAML_ACC_0436,BANK_C,BANK_C,PAYMENT,US,NL,True,STRUCTURING,0.7082247734069824,True,saml_d,,,,,,,,,,,17,3,False,True,8.379642,4400.0,False,False,False,True,12,1913071.4,159422.62,0.3333
SAML_002206,2024-02-15 23:00:00,58001.957,GBP,SAML_ACC_0198,SAML_ACC_0069,BANK_C,BANK_B,PAYMENT,NL,FR,True,TRADE_BASED,0.9268408417701721,True,saml_d,,,,,,,,,,,23,3,False,False,10.968249,58000.0,False,False,True,True,9,92571.86,10285.762,0.2222
SAML_002276,2024-02-17 10:00:00,11599.84,CAD,SAML_ACC_0491,SAML_ACC_0173,BANK_C,BANK_C,DEPOSIT,US,NL,True,PLACEMENT,0.7885208129882812,True,saml_d,,,,,,,,,,,10,5,True,True,9.358832,11600.0,False,False,False,True,10,121181.21,12118.121,0.3
SAML_002283,2024-02-17 13:30:00,418.91537,USD,SAML_ACC_0258,SAML_ACC_0455,BANK_A,BANK_B,TRANSFER,UK,UK,True,INTEGRATION,0.7768968343734741,True,saml_d,,,,,,,,,,,13,5,True,True,6.0400534,400.0,False,False,False,False,6,27837.36,4639.56,0.1667
SAML_002292,2024-02-17 18:00:00,3535.5928,USD,SAML_ACC_0301,SAML_ACC_0439,BANK_A,BANK_A,DEPOSIT,NL,UK,True,PHANTOM_TRANSACTIONS,0.8639511466026306,True,saml_d,,,,,,,,,,,18,5,True,False,8.170919,3500.0,False,False,False,True,16,62162.047,3885.128,0.1875
SAML_002347,2024-02-18 21:30:00,530.83356,EUR,SAML_ACC_0173,SAML_ACC_0026,BANK_A,BANK_A,DEPOSIT,FR,US,True,CRYPTOCURRENCY,0.717653214931488,True,saml_d,,,,,,,,,,,21,6,True,False,6.2763305,500.0,False,False,False,True,11,150729.22,13702.656,0.0909
SAML_002388,2024-02-19 18:00:00,17683.668,GBP,SAML_ACC_0381,SAML_ACC_0256,BANK_C,BANK_C,WITHDRAWAL,UK,US,True,WIRE_FRAUD,0.7358631491661072,True,saml_d,,,,,,,,,,,18,0,False,False,9.780454,17700.0,False,False,False,True,11,73690.88,6699.1714,0.1818
SAML_002402,2024-02-20 01:00:00,998.8852,USD,SAML_ACC_0398,SAML_ACC_0136,BANK_B,BANK_B,DEPOSIT,UK,UK,False,PLACEMENT,0.7623435854911804,False,saml_d,,,,,,,,,,,1,1,False,False,6.9076405,1000.0,False,False,True,False,10,57906.273,5790.6274,0.1
SAML_002413,2024-02-20 06:30:00,475.79846,USD,SAML_ACC_0185,SAML_ACC_0111,BANK_A,BANK_B,TRANSFER,US,FR,True,SHELL_COMPANY,0.8323174118995667,True,saml_d,,,,,,,,,,,6,1,False,False,6.1670938,500.0,False,False,False,True,12,164015.66,13667.972,0.1667
SAML_002445,2024-02-20 22:30:00,5049.146,GBP,SAML_ACC_0120,SAML_ACC_0499,BANK_B,BANK_A,PAYMENT,UK,FR,True,WIRE_FRAUD,0.8727748394012451,True,saml_d,,,,,,,,,,,22,1,False,False,8.527172,5000.0,False,False,True,True,10,144237.03,14423.702,0.2
SAML_002459,2024-02-21 05:30:00,7661.818,USD,SAML_ACC_0057,SAML_ACC_0446,BANK_B,BANK_C,WITHDRAWAL,FR,US,True,SHELL_COMPANY,0.8607979416847229,True,saml_d,,,,,,,,,,,5,2,False,False,8.944135,7700.0,False,False,True,True,6,31060.395,5176.732,0.1667
SAML_002460,2024-02-21 06:00:00,3470.0022,USD,SAML_ACC_0007,SAML_ACC_0136,BANK_B,BANK_B,TRANSFER,NL,US,True,STRUCTURING,0.7395250201225281,True,saml_d,,,,,,,,,,,6,2,False,False,8.152199,3500.0,False,False,False,True,10,63452.902,6345.29,0.1
SAML_002479,2024-02-21 15:30:00,11918.383,EUR,SAML_ACC_0307,SAML_ACC_0479,BANK_A,BANK_C,WITHDRAWAL,FR,DE,True,PHANTOM_TRANSACTIONS,0.7666158080101013,True,saml_d,,,,,,,,,,,15,2,False,True,9.3859215,11900.0,False,False,False,True,11,283163.47,25742.133,0.1818
SAML_002511,2024-02-22 07:30:00,8906.4375,EUR,SAML_ACC_0227,SAML_ACC_0255,BANK_A,BANK_B,WITHDRAWAL,NL,FR,False,CRYPTOCURRENCY,0.7178830504417419,False,saml_d,,,,,,,,,,,7,3,False,False,9.094642,8900.0,False,False,False,True,7,19916.824,2845.2605,0.2857
SAML_002522,2024-02-22 13:00:00,6216.5063,USD,SAML_ACC_0230,SAML_ACC_0414,BANK_A,BANK_A,DEPOSIT,DE,CA,True,PLACEMENT,0.7306920289993286,True,saml_d,,,,,,,,,,,13,3,False,True,8.735125,6200.0,False,False,False,True,9,25059.2,2784.3555,0.2222
SAML_002553,2024-02-23 04:30:00,6497.8613,USD,SAML_ACC_0077,SAML_ACC_0499,BANK_A,BANK_A,PAYMENT,CA,FR,True,WIRE_FRAUD,0.8623915910720825,True,saml_d,,,,,,,,,,,4,4,False,False,8.779383,6500.0,False,False,True,True,11,169610.1,15419.1,0.1818
SAML_002580,2024-02-23 18:00:00,6274.2607,USD,SAML_ACC_0308,SAML_ACC_0009,BANK_A,BANK_C,WITHDRAWAL,CA,NL,True,SHELL_COMPANY,0.8539937734603882,True,saml_d,,,,,,,,,,,18,4,False,False,8.74437,6300.0,False,False,False,True,18,338514.53,18806.363,0.1667
SAML_002598,2024-02-24 03:00:00,32864.816,EUR,SAML_ACC_0362,SAML_ACC_0375,BANK_A,BANK_B,PAYMENT,DE,UK,True,LAYERING,0.830234944820404,True,saml_d,,,,,,,,,,,3,5,True,False,10.400188,32900.0,False,False,True,True,9,141040.66,15671.184,0.3333
SAML_002604,2024-02-24 06:00:00,855.1777,USD,SAML_ACC_0128,SAML_ACC_0008,BANK_C,BANK_B,TRANSFER,US,DE,True,SMURFING,0.7727651596069336,True,saml_d,,,,,,,,,,,6,5,True,False,6.752478,900.0,False,False,False,True,11,141965.23,12905.931,0.0909
SAML_002618,2024-02-24 13:00:00,7439.514,USD,SAML_ACC_0405,SAML_ACC_0262,BANK_A,BANK_B,DEPOSIT,FR,NL,True,SMURFING,0.8532315492630005,True,saml_d,,,,,,,,,,,13,5,True,True,8.914695,7400.0,False,False,False,True,15,139188.05,9279.203,0.1333
SAML_002624,2024-02-24 16:00:00,6765.0547,USD,SAML_ACC_0048,SAML_ACC_0167,BANK_C,BANK_A,PAYMENT,US,US,True,SHELL_COMPANY,0.7764122486114502,True,saml_d,,,,,,,,,,,16,5,True,True,8.819674,6800.0,False,False,False,False,11,111333.45,10121.223,0.2727
SAML_002628,2024-02-24 18:00:00,1228.9457,USD,SAML_ACC_0493,SAML_ACC_0346,BANK_B,BANK_A,PAYMENT,CA,US,False,STRUCTURING,0.7067185044288635,True,saml_d,,,,,,,,,,,18,5,True,False,7.114725,1200.0,False,False,False,True,14,125488.664,8963.476,0.0714
SAML_002652,2024-02-25 06:00:00,8279.884,GBP,SAML_ACC_0073,SAML_ACC_0259,BANK_B,BANK_A,TRANSFER,US,DE,True,PLACEMENT,0.7946815490722656,True,saml_d,,,,,,,,,,,6,6,True,False,9.021705,8300.0,False,False,False,True,11,239871.39,21806.49,0.0909
SAML_002654,2024-02-25 07:00:00,799.7754,USD,SAML_ACC_0446,SAML_ACC_0047,BANK_C,BANK_C,WITHDRAWAL,UK,CA,True,CASH_INTENSIVE,0.8896567225456238,True,saml_d,,,,,,,,,,,7,6,True,False,6.6855807,800.0,False,False,False,True,11,161670.38,14697.308,0.0909
SAML_002664,2024-02-25 12:00:00,7528.21,CAD,SAML_ACC_0075,SAML_ACC_0044,BANK_A,BANK_C,TRANSFER,UK,DE,True,IDENTITY_THEFT,0.7646251916885376,True,saml_d,,,,,,,,,,,12,6,True,True,8.926545,7500.0,False,False,False,True,8,222390.33,27798.791,0.25
SAML_002673,2024-02-25 16:30:00,1014.66754,USD,SAML_ACC_0050,SAML_ACC_0358,BANK_B,BANK_A,PAYMENT,NL,CA,True,SHELL_COMPANY,0.8634563088417053,True,saml_d,,,,,,,,,,,16,6,True,True,6.923301,1000.0,False,False,False,True,10,120909.44,12090.944,0.3
SAML_002711,2024-02-26 11:30:00,63878.33,USD,SAML_ACC_0387,SAML_ACC_0249,BANK_C,BANK_A,WITHDRAWAL,UK,DE,True,LAYERING,0.8405989408493042,True,saml_d,,,,,,,,,,,11,0,False,True,11.064751,63900.0,False,False,False,True,10,111130.32,11113.031,0.2
SAML_002725,2024-02-26 18:30:00,3003.073,GBP,SAML_ACC_0416,SAML_ACC_0292,BANK_C,BANK_C,WITHDRAWAL,NL,UK,True,SMURFING,0.83559250831604,True,saml_d,,,,,,,,,,,18,0,False,False,8.007725,3000.0,False,False,False,True,10,27916.41,2791.641,0.2
SAML_002733,2024-02-26 22:30:00,513.04895,USD,SAML_ACC_0450,SAML_ACC_0475,BANK_A,BANK_B,TRANSFER,US,DE,True,STRUCTURING,0.8418852686882019,True,saml_d,,,,,,,,,,,22,0,False,False,6.2423186,500.0,False,False,True,True,20,205743.94,10287.197,0.1
SAML_002737,2024-02-27 00:30:00,5911.623,USD,SAML_ACC_0197,SAML_ACC_0356,BANK_B,BANK_C,PAYMENT,CA,US,True,TRADE_BASED,0.8082706332206726,True,saml_d,,,,,,,,,,,0,1,False,False,8.684845,5900.0,False,False,True,True,12,55488.89,4624.0737,0.1667
SAML_002741,2024-02-27 02:30:00,7529.448,EUR,SAML_ACC_0263,SAML_ACC_0453,BANK_B,BANK_A,DEPOSIT,DE,NL,True,INTEGRATION,0.8347340226173401,True,saml_d,,,,,,,,,,,2,1,False,False,8.92671,7500.0,False,False,True,True,12,282432.5,23536.041,0.0833
SAML_002785,2024-02-28 00:30:00,1474.6226,USD,SAML_ACC_0069,SAML_ACC_0220,BANK_B,BANK_A,DEPOSIT,UK,UK,True,PHANTOM_TRANSACTIONS,0.9466812610626221,True,saml_d,,,,,,,,,,,0,2,False,False,7.2968354,1500.0,False,False,True,False,10,39655.67,3965.5671,0.1
SAML_002804,2024-02-28 10:00:00,2462.8425,USD,SAML_ACC_0285,SAML_ACC_0323,BANK_C,BANK_A,PAYMENT,CA,NL,True,INTEGRATION,0.775192379951477,True,saml_d,,,,,,,,,,,10,2,False,True,7.8094773,2500.0,False,False,False,True,15,70549.61,4703.307,0.0667
SAML_002816,2024-02-28 16:00:00,7817.6045,USD,SAML_ACC_0151,SAML_ACC_0471,BANK_B,BANK_A,PAYMENT,DE,US,True,WIRE_FRAUD,0.893831729888916,True,saml_d,,,,,,,,,,,16,2,False,True,8.964261,7800.0,False,False,False,True,9,78419.27,8713.253,0.3333
SAML_002828,2024-02-28 22:00:00,19988.223,CAD,SAML_ACC_0257,SAML_ACC_0147,BANK_A,BANK_A,DEPOSIT,US,NL,True,PLACEMENT,0.7784565687179565,True,saml_d,,,,,,,,,,,22,2,False,False,9.902948,20000.0,False,False,True,True,15,339165.6,22611.04,0.1333
SAML_002832,2024-02-29 00:00:00,67899.06,USD,SAML_ACC_0447,SAML_ACC_0298,BANK_C,BANK_A,WITHDRAWAL,UK,UK,False,CRYPTOCURRENCY,0.7882099151611328,True,saml_d,,,,,,,,,,,0,3,False,False,11.1257925,67900.0,False,False,True,False,16,253797.45,15862.341,0.0625
SAML_002870,2024-02-29 19:00:00,833.2923,USD,SAML_ACC_0251,SAML_ACC_0227,BANK_A,BANK_A,TRANSFER,US,NL,True,WIRE_FRAUD,0.8616706132888794,True,saml_d,,,,,,,,,,,19,3,False,False,6.726584,800.0,False,False,False,True,16,762892.8,47680.8,0.1875
SAML_002934,2024-03-02 03:00:00,17190.18,USD,SAML_ACC_0155,SAML_ACC_0174,BANK_B,BANK_A,TRANSFER,US,US,False,WIRE_FRAUD,0.7232477068901062,False,saml_d,,,,,,,,,,,3,5,True,False,9.7521515,17200.0,False,False,True,False,10,206749.11,20674.91,0.1
SAML_002946,2024-03-02 09:00:00,3534.8245,EUR,SAML_ACC_0072,SAML_ACC_0027,BANK_B,BANK_B,WITHDRAWAL,UK,DE,True,STRUCTURING,0.9529294371604919,True,saml_d,,,,,,,,,,,9,5,True,True,8.170702,3500.0,False,False,False,True,13,251627.22,19355.94,0.0769
SAML_002961,2024-03-02 16:30:00,882.5545,GBP,SAML_ACC_0092,SAML_ACC_0399,BANK_C,BANK_A,DEPOSIT,CA,NL,True,CRYPTOCURRENCY,0.9607903957366943,True,saml_d,,,,,,,,,,,16,5,True,True,6.783953,900.0,False,False,False,True,8,18584.635,2323.0793,0.125
SAML_002974,2024-03-02 23:00:00,18448.262,USD,SAML_ACC_0337,SAML_ACC_0461,BANK_A,BANK_A,DEPOSIT,US,DE,False,PHANTOM_TRANSACTIONS,0.7226977348327637,False,saml_d,,,,,,,,,,,23,5,True,False,9.82278,18400.0,False,False,True,True,12,55401.484,4616.7905,0.0833
SAML_002988,2024-03-03 06:00:00,310.93768,USD,SAML_ACC_0277,SAML_ACC_0081,BANK_C,BANK_A,DEPOSIT,FR,CA,True,TRADE_BASED,0.7226587533950806,True,saml_d,,,,,,,,,,,6,6,True,False,5.7428036,300.0,False,False,False,True,11,768367.6,69851.6,0.2727
SAML_003014,2024-03-03 19:00:00,927.78625,USD,SAML_ACC_0498,SAML_ACC_0084,BANK_B,BANK_B,PAYMENT,US,FR,True,SHELL_COMPANY,0.8067020773887634,True,saml_d,,,,,,,,,,,19,6,True,False,6.8338785,900.0,False,False,False,True,9,41313.797,4590.422,0.3333
SAML_003035,2024-03-04 05:30:00,7286.2554,USD,SAML_ACC_0081,SAML_ACC_0353,BANK_B,BANK_A,PAYMENT,FR,CA,True,PHANTOM_TRANSACTIONS,0.9129024147987366,True,saml_d,,,,,,,,,,,5,0,False,False,8.893882,7300.0,False,False,True,True,10,165177.39,16517.738,0.2
SAML_003036,2024-03-04 06:00:00,1502.5239,USD,SAML_ACC_0107,SAML_ACC_0262,BANK_B,BANK_A,TRANSFER,FR,US,True,CRYPTOCURRENCY,0.9316446185112,True,saml_d,,,,,,,,,,,6,0,False,False,7.315567,1500.0,False,False,False,True,11,172711.34,15701.032,0.1818
