Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,currency,originator_bank,beneficiary_bank,originator_country,beneficiary_country,typology,risk_score,alert_flag,dataset_source
2022/09/01 00:06,18170,80C772190,18170,80C772190,20.3,US Dollar,20.3,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4129977873311863,False,ibm_aml
2022/09/01 00:24,2132707,83CFD9FB0,2132707,83CFD9FB0,4.41,US Dollar,4.41,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.0353252367364561,False,ibm_aml
2022/09/01 00:23,27934,80EADC140,27934,80EADC140,51578.48,US Dollar,51578.48,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.16380883786760708,False,ibm_aml
2022/09/01 00:00,212332,8039CDB50,153341,84A058E30,85.18,US Dollar,85.18,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2147207582705235,False,ibm_aml
2022/09/01 00:20,203342,84F80FCA0,203342,84F80FCA0,51085.59,US Dollar,51085.59,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4322079569730322,False,ibm_aml
2022/09/01 00:21,1167025,84F47EE90,1167025,84F47EE90,68634.25,US Dollar,68634.25,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4923493571051096,False,ibm_aml
2022/09/01 00:19,166288,8497E6E50,166288,8497E6E50,11236.14,US Dollar,11236.14,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4528685725787437,False,ibm_aml
2022/09/01 00:28,139471,834896170,139471,834896170,1630.07,US Dollar,1630.07,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.18965653208818078,False,ibm_aml
2022/09/01 00:15,114728,84DDD32D0,114728,84DDD32D0,45.39,US Dollar,45.39,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1442628640712657,False,ibm_aml
2022/09/01 00:18,212332,81788EAC0,16030,819B97250,138282.45,US Dollar,138282.45,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.19130855796361101,False,ibm_aml
2022/09/01 00:11,110059,812695200,23435,812696A60,7100.0,US Dollar,7100.0,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.08708042315976744,False,ibm_aml
2022/09/01 00:06,15594,80B17CE30,952,81DB938F0,172259.52,US Dollar,172259.52,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.33932019458274754,False,ibm_aml
2022/09/01 00:06,263961,84F47D8F0,263961,84F47D8F0,18.92,US Dollar,18.92,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.28631912081831756,False,ibm_aml
2022/09/01 00:20,148158,8133AA5E0,148158,8133AA5E0,16.82,US Dollar,16.82,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.29684309607363346,False,ibm_aml
2022/09/01 00:14,149688,81EC8F470,149688,81EC8F470,978.48,US Dollar,978.48,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.09261086486782588,False,ibm_aml
2022/09/01 00:29,33128,80C8703A0,33128,80C8703A0,18.66,US Dollar,18.66,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4185364885883732,False,ibm_aml
2022/09/01 00:13,4563,80581AF60,29817,80F041810,2771.34,US Dollar,2771.34,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3024479260835048,False,ibm_aml
2022/09/01 00:29,19596,804AA66F0,24878,8093E19D0,1168.49,US Dollar,1168.49,US Dollar,Cash,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.04603375598724585,False,ibm_aml
2022/09/01 00:28,195762,8376EF4D0,195762,8376EF4D0,5.76,US Dollar,5.76,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.34601259086397673,False,ibm_aml
2022/09/01 00:15,64097,8229E89E0,64097,8229E89E0,9906.68,US Dollar,9906.68,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.35322183850321776,False,ibm_aml
2022/09/01 00:20,2164508,83E7C2890,2164508,83E7C2890,15.17,US Dollar,15.17,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.014512917144750725,False,ibm_aml
2022/09/01 00:28,328962,81C481940,218827,81C45C6C0,9300.63,US Dollar,9300.63,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.37136456745891355,False,ibm_aml
2022/09/01 00:14,70,100428660,8381,844ECF670,5836.76,US Dollar,5836.76,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.24356187616871466,False,ibm_aml
2022/09/01 00:26,116674,809DC9AA0,116674,809DC9AA0,266260.7,US Dollar,266260.7,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1905660224629449,False,ibm_aml
2022/09/01 00:16,2954,800635B90,2954,800635B90,22.74,US Dollar,22.74,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.24025359560803144,False,ibm_aml
2022/09/01 00:23,8882,80411B0B0,8882,80411B0B0,12.62,US Dollar,12.62,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.18928756329459479,False,ibm_aml
2022/09/01 00:10,50612,8261E9F30,7770,830463F80,12547.54,US Dollar,12547.54,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.17096124068026147,False,ibm_aml
2022/09/01 00:12,115036,8074F7570,10536,807EDFB30,10095.65,US Dollar,10095.65,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.048634199823579805,False,ibm_aml
2022/09/01 00:11,8996,80571DD70,8996,80571DD70,19.71,US Dollar,19.71,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.249318626683655,False,ibm_aml
2022/09/01 00:28,193032,826F5C440,193032,826F5C440,9.35,US Dollar,9.35,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4002149059293383,False,ibm_aml
2022/09/01 00:17,73548,826E4FEB0,11907,828CFCF00,24.6,US Dollar,24.6,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.07339805765813484,False,ibm_aml
2022/09/01 00:20,27076,80D9989E0,71251,84F127C70,11653.29,US Dollar,11653.29,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4334087316611269,False,ibm_aml
2022/09/01 00:25,64314,8317F3060,64314,8317F3060,1170.37,US Dollar,1170.37,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.13819872443195297,False,ibm_aml
2022/09/01 00:25,49283,815AED0F0,49283,815AED0F0,3712856.5,US Dollar,3712856.5,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.16197936748835612,False,ibm_aml
2022/09/01 00:04,63262,84715E350,63262,84715E350,18951.67,US Dollar,18951.67,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.20932790137429336,False,ibm_aml
2022/09/01 00:09,37534,810CBB7A0,8341,80A02A920,25.73,US Dollar,25.73,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.34183046280226626,False,ibm_aml
2022/09/01 00:01,112136,80678AE10,112136,80678AE10,3.1,US Dollar,3.1,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1608256868647026,False,ibm_aml
2022/09/01 00:15,225015,82203A9B0,225015,82203A9B0,5929.12,US Dollar,5929.12,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4542258727381069,False,ibm_aml
2022/09/01 00:20,1178004,84501B540,1178004,84501B540,23.29,US Dollar,23.29,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.21531893071703084,False,ibm_aml
2022/09/01 00:18,11,80062ED00,1488,800E90CA0,337.76,US Dollar,337.76,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.01210956460370971,False,ibm_aml
2022/09/01 00:23,275854,81FC79020,11587,845100420,11.33,US Dollar,11.33,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4846484470130557,False,ibm_aml
2022/09/01 00:08,8903,825EDC880,188778,82A8B3750,3688.3,US Dollar,3688.3,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.10780237081283339,False,ibm_aml
2022/09/01 00:20,18104,835EB15F0,18104,835EB15F0,5.36,US Dollar,5.36,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.015528256176916777,False,ibm_aml
2022/09/01 00:04,59055,8290FA030,221413,843389910,3753.16,US Dollar,3753.16,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.07069683214685318,False,ibm_aml
2022/09/01 00:17,235671,81E13F200,235671,81E13F200,20.82,US Dollar,20.82,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4213185388071398,False,ibm_aml
2022/09/01 00:02,334816,8514AC030,334816,8514AC030,1241.45,US Dollar,1241.45,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.35633435842087985,False,ibm_aml
2022/09/01 00:13,3222149,850F10E40,3222149,850F10E40,8189.99,US Dollar,8189.99,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.02824538745731453,False,ibm_aml
2022/09/01 00:05,83906,8220032D0,83906,8220032D0,6.11,US Dollar,6.11,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.40032010306535204,False,ibm_aml
2022/09/01 00:12,11032,8381BE910,144319,841E039E0,1222.09,US Dollar,1222.09,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.43685681872846216,False,ibm_aml
2022/09/01 00:06,23435,841E23AC0,23435,841E23AC0,14.19,US Dollar,14.19,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.43367070439198036,False,ibm_aml
2022/09/01 00:23,29463,806380B20,29463,806380B20,502.27,US Dollar,502.27,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.0859158147508714,False,ibm_aml
2022/09/01 00:19,20,80389E280,20,80389E280,40257.68,US Dollar,40257.68,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.292053664079586,False,ibm_aml
2022/09/01 00:03,4548,801A7D190,49162,812E24310,1.68,US Dollar,1.68,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.20659509811400306,False,ibm_aml
2022/09/01 00:19,147055,829D04DC0,147055,829D04DC0,2497.58,US Dollar,2497.58,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4589469150702334,False,ibm_aml
2022/09/01 00:24,269232,823BD63F0,269232,823BD63F0,17.22,US Dollar,17.22,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.11642936516952063,False,ibm_aml
2022/09/01 00:26,323773,81156A2F0,225042,8115685C0,17207.51,US Dollar,17207.51,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.37974336231547096,False,ibm_aml
2022/09/01 00:01,2127327,84956B410,2127327,84956B410,21.62,US Dollar,21.62,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.12541963460356076,False,ibm_aml
2022/09/01 00:12,263789,818D85F20,288720,823668D90,10242.6,US Dollar,10242.6,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3623538948258166,False,ibm_aml
2022/09/01 00:16,191119,84D8CB350,191119,84D8CB350,195827.84,US Dollar,195827.84,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4467088253831237,False,ibm_aml
2022/09/01 00:20,242061,81E023630,242061,81E023630,269214.56,US Dollar,269214.56,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.14256891264291527,False,ibm_aml
2022/09/01 00:21,170649,83EB914F0,170649,83EB914F0,20.96,US Dollar,20.96,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4689718850528013,False,ibm_aml
2022/09/01 00:18,15594,8092840C0,15594,8092840C0,14.0,US Dollar,14.0,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2214066218572145,False,ibm_aml
2022/09/01 00:23,103576,82EFB99A0,103576,82EFB99A0,22.09,US Dollar,22.09,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4893428696830838,False,ibm_aml
2022/09/01 00:08,11194,8088D1090,11194,8088D1090,10.34,US Dollar,10.34,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.16274818107767608,False,ibm_aml
2022/09/01 00:07,23128,8057642B0,23128,8057642B0,24.73,US Dollar,24.73,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4531652604070614,False,ibm_aml
2022/09/01 00:00,261543,81E5D2420,121111,826D92C20,5372.93,US Dollar,5372.93,US Dollar,Wire,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.49191256805422356,False,ibm_aml
2022/09/01 00:16,76186,8217B6FA0,76186,8217B6FA0,3.77,US Dollar,3.77,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.10388116917325108,False,ibm_aml
2022/09/01 00:03,225000,8252A6080,225000,8252A6080,23.48,US Dollar,23.48,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.12617265444314063,False,ibm_aml
2022/09/01 00:02,101275,842D39930,101275,842D39930,1631384.4,US Dollar,1631384.4,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2583059124413983,False,ibm_aml
2022/09/01 00:03,219680,82D5FC300,219680,82D5FC300,1773.75,US Dollar,1773.75,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.20777110774612528,False,ibm_aml
2022/09/01 00:27,265520,8284F3720,265520,8284F3720,9139.33,US Dollar,9139.33,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.10425513772647743,False,ibm_aml
2022/09/01 00:09,26999,819EDAF80,211052,825064B40,340.41,US Dollar,340.41,US Dollar,Cash,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4037019022638641,False,ibm_aml
2022/09/01 00:02,214,800B62810,214,800B62810,8.35,US Dollar,8.35,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.42681613302923654,False,ibm_aml
2022/09/01 00:28,218133,80BA15150,270941,81CC5A0F0,38.11,Euro,38.11,Euro,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.15232128078147733,False,ibm_aml
2022/09/01 00:15,24689,807AE5840,24689,807AE5840,23.15,US Dollar,23.15,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2544057381375546,False,ibm_aml
2022/09/01 00:14,22693,83EEE4740,22693,83EEE4740,11005.9,US Dollar,11005.9,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.26991215468099805,False,ibm_aml
2022/09/01 00:01,38095,833BDE290,38095,833BDE290,3670.31,US Dollar,3670.31,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.18366254671961096,False,ibm_aml
2022/09/01 00:28,1125075,8347938D0,1125075,8347938D0,1399.22,US Dollar,1399.22,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2724414436302726,False,ibm_aml
2022/09/01 00:25,2117186,83D7C2610,2117186,83D7C2610,24.66,US Dollar,24.66,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.48835247392348685,False,ibm_aml
2022/09/01 00:25,3156549,84324B650,63750,84324AC50,14407.11,US Dollar,14407.11,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4359309003987635,False,ibm_aml
2022/09/01 00:27,70,100428660,23128,80A88FC00,353697.0,US Dollar,353697.0,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.01238697662134891,False,ibm_aml
2022/09/01 00:23,240210,8303BF8C0,240210,8303BF8C0,11.11,US Dollar,11.11,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.19889137955018826,False,ibm_aml
2022/09/01 00:28,24555,80A190090,13688,80D38F060,7933.52,US Dollar,7933.52,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.07527898401239208,False,ibm_aml
2022/09/01 00:16,2954,82E9C3770,2954,82E9C3770,3583.39,US Dollar,3583.39,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1763745212632164,False,ibm_aml
2022/09/01 00:07,1,80978F5B0,1,80978F5B0,12.69,Euro,12.69,Euro,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.06219803453425404,False,ibm_aml
2022/09/01 00:24,23602,828C123E0,23602,828C123E0,15.43,US Dollar,15.43,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.49230422611816355,False,ibm_aml
2022/09/01 00:14,37534,810205D80,144858,82E8BDD80,304884.16,US Dollar,304884.16,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1867693668125775,False,ibm_aml
2022/09/01 00:23,11032,803970290,11032,803970290,2119.54,US Dollar,2119.54,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2661258366889257,False,ibm_aml
2022/09/01 00:25,295769,8324D53A0,295769,8324D53A0,5.39,US Dollar,5.39,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.42744556432658004,False,ibm_aml
2022/09/01 00:03,114965,82EF80D10,114965,82EF80D10,3654.3,US Dollar,3654.3,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2959051580572264,False,ibm_aml
2022/09/01 00:22,124667,81D9E6DC0,124667,81D9E6DC0,22.13,US Dollar,22.13,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.10853114436580841,False,ibm_aml
2022/09/01 00:20,61191,81E2CAAB0,61191,81E2CAAB0,3.37,US Dollar,3.37,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3125847164306311,False,ibm_aml
2022/09/01 00:16,24555,80B8E9430,24555,80B8E9430,24.37,US Dollar,24.37,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.15564069197749097,False,ibm_aml
2022/09/01 00:17,111632,8054A8710,123469,8463D8B70,19620.22,US Dollar,19620.22,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.048092902438511165,False,ibm_aml
2022/09/01 00:25,3112171,82EEF2AE0,3112171,82EEF2AE0,5075.95,US Dollar,5075.95,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.1818077576936854,False,ibm_aml
2022/09/01 00:24,179667,82BF65CB0,179667,82BF65CB0,6740.79,US Dollar,6740.79,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.06983599138123087,False,ibm_aml
2022/09/01 00:17,7770,844575720,7770,844575720,1355.51,US Dollar,1355.51,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.03882347242029649,False,ibm_aml
2022/09/01 00:08,16030,804F65AD0,16030,804F65AD0,2429996.2,US Dollar,2429996.2,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3342232624938247,False,ibm_aml
2022/09/01 00:01,236302,8220C0B30,236302,8220C0B30,7295.04,US Dollar,7295.04,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4105989892541091,False,ibm_aml
2022/09/01 00:26,20937,821912E10,20937,821912E10,61139.94,US Dollar,61139.94,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.26180333510686954,False,ibm_aml
2022/09/01 00:14,2129026,831C6F980,2129026,831C6F980,2456921.8,US Dollar,2456921.8,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.22817031954299621,False,ibm_aml
2022/09/01 00:11,79632,830052D30,79632,830052D30,10.45,US Dollar,10.45,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.07465468089708827,False,ibm_aml
2022/09/01 00:27,1601,800352C40,2597,80039F9C0,323669.2,US Dollar,323669.2,US Dollar,ACH,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.33090807373302283,False,ibm_aml
2022/09/01 00:15,1140749,84B160DD0,1140749,84B160DD0,4.75,US Dollar,4.75,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2776479251620596,False,ibm_aml
2022/09/01 00:19,1135766,84CF8EFB0,1135766,84CF8EFB0,3355136.2,US Dollar,3355136.2,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.21324407457470196,False,ibm_aml
2022/09/01 00:09,55659,81C0B1BD0,55659,81C0B1BD0,15.35,US Dollar,15.35,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2612142899737306,False,ibm_aml
2022/09/01 00:23,2100052,84C56F470,2100052,84C56F470,353.99,US Dollar,353.99,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2766437349042309,False,ibm_aml
2022/09/01 00:02,2134022,849C67220,23435,8024C0C60,32.71,US Dollar,32.71,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.07622648451966513,False,ibm_aml
2022/09/01 00:26,21015,80192D750,21015,80192D750,7520.3,Euro,7520.3,Euro,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.37722864517289145,False,ibm_aml
2022/09/01 00:00,35911,82484EF30,35911,82484EF30,1277.12,US Dollar,1277.12,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.22627894342447818,False,ibm_aml
2022/09/01 00:16,239603,81743B4B0,276279,82055A020,189.11,US Dollar,189.11,US Dollar,Wire,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4416012407254337,False,ibm_aml
2022/09/01 00:26,1116576,83AF35640,1116576,83AF35640,1296.4,US Dollar,1296.4,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.22014519781368647,False,ibm_aml
2022/09/01 00:13,70,100428660,215945,816B06250,63.57,US Dollar,63.57,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.49921936755476554,False,ibm_aml
2022/09/01 00:27,24830,816250D50,237491,8184979F0,19698.09,US Dollar,19698.09,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2630148844361387,False,ibm_aml
2022/09/01 00:17,11848,803748F90,2161843,844140100,474565.6,US Dollar,474565.6,US Dollar,Wire,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.46683218445798536,False,ibm_aml
2022/09/01 00:01,1167924,83F160AB0,295769,841E160D0,1464.02,US Dollar,1464.02,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.23139184817518244,False,ibm_aml
2022/09/01 00:23,24528,803D2E6D0,10409,80876F510,94.09,US Dollar,94.09,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.052597442281139495,False,ibm_aml
2022/09/01 00:26,11081,8030AB6D0,11081,8030AB6D0,13809.69,US Dollar,13809.69,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.35514478577533637,False,ibm_aml
2022/09/01 00:27,29463,82B0F9AB0,7141,8041D91B0,73.23,US Dollar,73.23,US Dollar,Credit Card,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.47286300836710343,False,ibm_aml
2022/09/01 00:19,1150857,837C91070,1150857,837C91070,20311.48,US Dollar,20311.48,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.34057750738139836,False,ibm_aml
2022/09/01 00:04,6109,823FCACF0,6109,823FCACF0,14.23,US Dollar,14.23,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.18808725784105257,False,ibm_aml
2022/09/01 00:17,20937,81190F670,1111870,83C8D5800,222296.1,US Dollar,222296.1,US Dollar,Cheque,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2861888990252424,False,ibm_aml
2022/09/01 00:06,2133337,833425A60,2133337,833425A60,38.6,US Dollar,38.6,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.4855514027838194,False,ibm_aml
2022/09/01 00:02,80894,83B84EF10,80894,83B84EF10,22.95,US Dollar,22.95,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.3957686015474445,False,ibm_aml
2022/09/01 00:27,13347,82CC8C9D0,13347,82CC8C9D0,17904.26,US Dollar,17904.26,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.2666123462453508,False,ibm_aml
2022/09/01 00:19,55002,8282B61A0,55002,8282B61A0,14026.25,US Dollar,14026.25,US Dollar,Reinvestment,0,USD,IBM_BANK_1,IBM_BANK_2,US,US,legitimate,0.10636878791425919,False,ibm_aml
