transaction_id,timestamp,amount,currency,originator_account,beneficiary_account,originator_bank,beneficiary_bank,transaction_type,originator_country,beneficiary_country,is_laundering,typology,risk_score,alert_flag,dataset_source
SAML_001701,2024-02-05 10:30:00,7929.729953732966,GBP,SAML_ACC_0386,SAML_ACC_0142,BANK_A,BANK_B,payment,DE,UK,True,trade_based,0.9605087501439101,True,synthetic_saml
SAML_001719,2024-02-05 19:30:00,1247.662723577101,USD,SAML_ACC_0050,SAML_ACC_0387,BANK_B,BANK_B,deposit,US,DE,True,placement,0.8096488265576598,True,synthetic_saml
SAML_001722,2024-02-05 21:00:00,13064.069593742515,USD,SAML_ACC_0474,SAML_ACC_0097,BANK_C,BANK_B,payment,CA,FR,True,integration,0.9137293430651067,True,synthetic_saml
SAML_001739,2024-02-06 05:30:00,91237.99901610863,USD,SAML_ACC_0392,SAML_ACC_0265,BANK_C,BANK_A,withdrawal,DE,US,True,cash_intensive,0.8826994428795929,True,synthetic_saml
SAML_001752,2024-02-06 12:00:00,805.8105246127852,USD,SAML_ACC_0373,SAML_ACC_0272,BANK_B,BANK_C,deposit,DE,DE,True,smurfing,0.8039648198678763,True,synthetic_saml
SAML_001761,2024-02-06 16:30:00,13151.025010619518,USD,SAML_ACC_0294,SAML_ACC_0449,BANK_A,BANK_B,withdrawal,US,CA,True,shell_company,0.8628970783026882,True,synthetic_saml
SAML_001787,2024-02-07 05:30:00,662.2791798193284,EUR,SAML_ACC_0195,SAML_ACC_0167,BANK_B,BANK_C,transfer,UK,FR,True,identity_theft,0.9797337752428046,True,synthetic_saml
SAML_001800,2024-02-07 12:00:00,133570.05443444298,USD,SAML_ACC_0366,SAML_ACC_0016,BANK_A,BANK_C,withdrawal,NL,UK,True,identity_theft,0.6076937302675454,True,synthetic_saml
SAML_001810,2024-02-07 17:00:00,1134.4212598254176,USD,SAML_ACC_0227,SAML_ACC_0346,BANK_C,BANK_A,deposit,CA,US,True,cash_intensive,0.8592251950920454,True,synthetic_saml
SAML_001812,2024-02-07 18:00:00,74939.86392131154,USD,SAML_ACC_0436,SAML_ACC_0376,BANK_B,BANK_B,transfer,UK,FR,True,phantom_transactions,0.4609394749686089,True,synthetic_saml
SAML_001824,2024-02-08 00:00:00,4176.83617891794,CAD,SAML_ACC_0086,SAML_ACC_0461,BANK_C,BANK_C,deposit,US,UK,True,shell_company,0.7247592458096986,True,synthetic_saml
SAML_001853,2024-02-08 14:30:00,18737.991019044955,USD,SAML_ACC_0260,SAML_ACC_0303,BANK_C,BANK_C,payment,DE,US,True,placement,0.5652088472676715,True,synthetic_saml
SAML_001868,2024-02-08 22:00:00,336.3213627313844,EUR,SAML_ACC_0234,SAML_ACC_0357,BANK_B,BANK_A,withdrawal,US,CA,True,integration,0.8832002346696255,True,synthetic_saml
SAML_001872,2024-02-09 00:00:00,1609.9065802869427,USD,SAML_ACC_0218,SAML_ACC_0348,BANK_C,BANK_A,deposit,UK,DE,True,placement,0.7886538829996848,True,synthetic_saml
SAML_001880,2024-02-09 04:00:00,20531.24736230724,USD,SAML_ACC_0344,SAML_ACC_0053,BANK_A,BANK_C,withdrawal,DE,US,True,cryptocurrency,0.8497912556550788,True,synthetic_saml
SAML_001885,2024-02-09 06:30:00,5220.363516557315,USD,SAML_ACC_0414,SAML_ACC_0236,BANK_B,BANK_C,payment,US,CA,True,cash_intensive,0.8367532989209491,True,synthetic_saml
SAML_001892,2024-02-09 10:00:00,1245.4201463866486,USD,SAML_ACC_0354,SAML_ACC_0055,BANK_C,BANK_A,withdrawal,CA,NL,True,placement,0.7712420185571798,True,synthetic_saml
SAML_001893,2024-02-09 10:30:00,2394.1424616754484,USD,SAML_ACC_0411,SAML_ACC_0444,BANK_A,BANK_C,deposit,US,US,True,wire_fraud,0.7091092650869371,True,synthetic_saml
SAML_001902,2024-02-09 15:00:00,31140.025839524726,EUR,SAML_ACC_0136,SAML_ACC_0417,BANK_B,BANK_A,transfer,US,US,True,shell_company,0.42245075883127076,True,synthetic_saml
SAML_001915,2024-02-09 21:30:00,1006.9209614700818,CAD,SAML_ACC_0023,SAML_ACC_0245,BANK_A,BANK_C,withdrawal,US,UK,True,structuring,0.9408381292588381,True,synthetic_saml
SAML_001939,2024-02-10 09:30:00,3626.2934119341294,EUR,SAML_ACC_0254,SAML_ACC_0339,BANK_C,BANK_C,withdrawal,FR,NL,True,trade_based,0.6751500334400915,True,synthetic_saml
SAML_001943,2024-02-10 11:30:00,1500.5927099431703,USD,SAML_ACC_0097,SAML_ACC_0202,BANK_A,BANK_B,transfer,DE,US,True,phantom_transactions,0.7550729862810182,True,synthetic_saml
SAML_001954,2024-02-10 17:00:00,905.6721832393117,CAD,SAML_ACC_0063,SAML_ACC_0214,BANK_C,BANK_A,withdrawal,FR,NL,True,structuring,0.5219198771751301,True,synthetic_saml
SAML_001955,2024-02-10 17:30:00,46577.6544254945,EUR,SAML_ACC_0248,SAML_ACC_0100,BANK_B,BANK_A,deposit,UK,US,True,shell_company,0.9010342084349957,True,synthetic_saml
SAML_001958,2024-02-10 19:00:00,24639.68462196004,EUR,SAML_ACC_0423,SAML_ACC_0311,BANK_B,BANK_C,deposit,CA,UK,True,smurfing,0.6477436430385173,True,synthetic_saml
SAML_001970,2024-02-11 01:00:00,9770.407412852635,USD,SAML_ACC_0059,SAML_ACC_0340,BANK_B,BANK_B,withdrawal,UK,NL,True,structuring,0.7278361766184214,True,synthetic_saml
SAML_001987,2024-02-11 09:30:00,8369.559839521291,USD,SAML_ACC_0042,SAML_ACC_0185,BANK_C,BANK_B,payment,CA,UK,True,trade_based,0.7682533575841006,True,synthetic_saml
SAML_002000,2024-02-11 16:00:00,772.5088384388484,CAD,SAML_ACC_0222,SAML_ACC_0445,BANK_A,BANK_B,withdrawal,UK,NL,True,smurfing,0.716973543526835,True,synthetic_saml
SAML_002015,2024-02-11 23:30:00,2023.0220210547404,USD,SAML_ACC_0493,SAML_ACC_0182,BANK_C,BANK_A,withdrawal,CA,DE,True,cash_intensive,0.8734899422985386,True,synthetic_saml
SAML_002023,2024-02-12 03:30:00,217.53487918957146,USD,SAML_ACC_0341,SAML_ACC_0309,BANK_A,BANK_C,transfer,NL,US,True,wire_fraud,0.605957758265796,True,synthetic_saml
SAML_002030,2024-02-12 07:00:00,14976.613947073482,USD,SAML_ACC_0190,SAML_ACC_0271,BANK_A,BANK_C,deposit,US,FR,True,cryptocurrency,0.829617890452486,True,synthetic_saml
SAML_002031,2024-02-12 07:30:00,425.34797583612243,EUR,SAML_ACC_0372,SAML_ACC_0064,BANK_C,BANK_C,transfer,NL,NL,True,cryptocurrency,0.8395452806573312,True,synthetic_saml
SAML_002032,2024-02-12 08:00:00,7728.851385168242,EUR,SAML_ACC_0419,SAML_ACC_0449,BANK_B,BANK_B,deposit,UK,CA,True,phantom_transactions,0.7418768557342816,True,synthetic_saml
SAML_002033,2024-02-12 08:30:00,8192.220949853698,USD,SAML_ACC_0198,SAML_ACC_0112,BANK_A,BANK_A,transfer,UK,US,True,cash_intensive,0.8619465557608371,True,synthetic_saml
SAML_002037,2024-02-12 10:30:00,1077.1487131949025,EUR,SAML_ACC_0495,SAML_ACC_0020,BANK_C,BANK_A,withdrawal,CA,FR,True,wire_fraud,0.9598081511191381,True,synthetic_saml
SAML_002046,2024-02-12 15:00:00,2982.1927463428838,EUR,SAML_ACC_0216,SAML_ACC_0205,BANK_B,BANK_C,deposit,US,UK,True,layering,0.6241327235529037,True,synthetic_saml
SAML_002054,2024-02-12 19:00:00,201.99807205097835,EUR,SAML_ACC_0148,SAML_ACC_0319,BANK_B,BANK_B,withdrawal,UK,DE,True,smurfing,0.5643687948564762,True,synthetic_saml
SAML_002062,2024-02-12 23:00:00,6508.925708555587,GBP,SAML_ACC_0409,SAML_ACC_0358,BANK_A,BANK_C,payment,FR,NL,True,placement,0.7473941348467418,True,synthetic_saml
SAML_002066,2024-02-13 01:00:00,22.700017228393655,USD,SAML_ACC_0199,SAML_ACC_0380,BANK_C,BANK_C,withdrawal,FR,UK,True,phantom_transactions,0.74105257815112,True,synthetic_saml
SAML_002085,2024-02-13 10:30:00,259.4528909008716,USD,SAML_ACC_0498,SAML_ACC_0340,BANK_A,BANK_B,withdrawal,NL,FR,True,shell_company,0.5557561639111139,True,synthetic_saml
SAML_002108,2024-02-13 22:00:00,1544.975062619191,USD,SAML_ACC_0307,SAML_ACC_0021,BANK_B,BANK_A,payment,FR,DE,True,placement,0.5633977069790589,True,synthetic_saml
SAML_002134,2024-02-14 11:00:00,1468.3852081401624,USD,SAML_ACC_0267,SAML_ACC_0166,BANK_B,BANK_C,deposit,DE,UK,True,integration,0.7731390152916422,True,synthetic_saml
SAML_002146,2024-02-14 17:00:00,121.2909303859467,CAD,SAML_ACC_0240,SAML_ACC_0278,BANK_A,BANK_A,deposit,US,US,True,trade_based,0.7381881538216796,True,synthetic_saml
SAML_002155,2024-02-14 21:30:00,868.9426988610406,USD,SAML_ACC_0229,SAML_ACC_0078,BANK_C,BANK_C,deposit,UK,NL,True,phantom_transactions,0.5542119122333594,True,synthetic_saml
SAML_002164,2024-02-15 02:00:00,70338.9777638592,USD,SAML_ACC_0016,SAML_ACC_0433,BANK_C,BANK_A,transfer,DE,US,True,layering,0.6924346329958856,True,synthetic_saml
SAML_002194,2024-02-15 17:00:00,4356.448042728014,CAD,SAML_ACC_0131,SAML_ACC_0436,BANK_C,BANK_C,payment,US,NL,True,structuring,0.7082247742758584,True,synthetic_saml
SAML_002206,2024-02-15 23:00:00,58001.95855058319,GBP,SAML_ACC_0198,SAML_ACC_0069,BANK_C,BANK_B,payment,NL,FR,True,trade_based,0.9268408280522141,True,synthetic_saml
SAML_002221,2024-02-16 06:30:00,816.4097624013837,USD,SAML_ACC_0095,SAML_ACC_0161,BANK_A,BANK_A,transfer,US,UK,True,layering,0.18965114737315883,True,synthetic_saml
SAML_002276,2024-02-17 10:00:00,11599.839791401531,CAD,SAML_ACC_0491,SAML_ACC_0173,BANK_C,BANK_C,deposit,US,NL,True,placement,0.7885208223834959,True,synthetic_saml
SAML_002283,2024-02-17 13:30:00,418.9153780039275,USD,SAML_ACC_0258,SAML_ACC_0455,BANK_A,BANK_B,transfer,UK,UK,True,integration,0.7768968205665644,True,synthetic_saml
SAML_002292,2024-02-17 18:00:00,3535.592893250514,USD,SAML_ACC_0301,SAML_ACC_0439,BANK_A,BANK_A,deposit,NL,UK,True,phantom_transactions,0.8639511536128375,True,synthetic_saml
SAML_002324,2024-02-18 10:00:00,2947.7809983633624,USD,SAML_ACC_0479,SAML_ACC_0407,BANK_A,BANK_A,payment,NL,DE,True,shell_company,0.5726223185559945,True,synthetic_saml
SAML_002347,2024-02-18 21:30:00,530.8335314061584,EUR,SAML_ACC_0173,SAML_ACC_0026,BANK_A,BANK_A,deposit,FR,US,True,cryptocurrency,0.7176532050899745,True,synthetic_saml
SAML_002386,2024-02-19 17:00:00,1880.3224772913834,USD,SAML_ACC_0421,SAML_ACC_0058,BANK_A,BANK_A,deposit,NL,UK,True,integration,0.23638509591812681,True,synthetic_saml
SAML_002388,2024-02-19 18:00:00,17683.66873409678,GBP,SAML_ACC_0381,SAML_ACC_0256,BANK_C,BANK_C,withdrawal,UK,US,True,wire_fraud,0.7358631614688923,True,synthetic_saml
SAML_002413,2024-02-20 06:30:00,475.79845845932175,USD,SAML_ACC_0185,SAML_ACC_0111,BANK_A,BANK_B,transfer,US,FR,True,shell_company,0.8323174255063849,True,synthetic_saml
SAML_002420,2024-02-20 10:00:00,24212.768894081204,USD,SAML_ACC_0095,SAML_ACC_0189,BANK_A,BANK_A,withdrawal,FR,FR,True,structuring,0.6542791315275323,True,synthetic_saml
SAML_002432,2024-02-20 16:00:00,2843.797819628805,USD,SAML_ACC_0240,SAML_ACC_0012,BANK_C,BANK_C,transfer,DE,US,True,trade_based,0.49236158152402143,True,synthetic_saml
SAML_002445,2024-02-20 22:30:00,5049.14615957386,GBP,SAML_ACC_0120,SAML_ACC_0499,BANK_B,BANK_A,payment,UK,FR,True,wire_fraud,0.8727748597585417,True,synthetic_saml
SAML_002459,2024-02-21 05:30:00,7661.81777358728,USD,SAML_ACC_0057,SAML_ACC_0446,BANK_B,BANK_C,withdrawal,FR,US,True,shell_company,0.8607979225858261,True,synthetic_saml
SAML_002460,2024-02-21 06:00:00,3470.002300233467,USD,SAML_ACC_0007,SAML_ACC_0136,BANK_B,BANK_B,transfer,NL,US,True,structuring,0.7395250435895516,True,synthetic_saml
SAML_002479,2024-02-21 15:30:00,11918.382630627653,EUR,SAML_ACC_0307,SAML_ACC_0479,BANK_A,BANK_C,withdrawal,FR,DE,True,phantom_transactions,0.7666157870107394,True,synthetic_saml
SAML_002489,2024-02-21 20:30:00,64.11341905217755,USD,SAML_ACC_0131,SAML_ACC_0186,BANK_B,BANK_C,withdrawal,CA,DE,True,cash_intensive,0.6679613302314814,True,synthetic_saml
SAML_002512,2024-02-22 08:00:00,8935.323837441521,USD,SAML_ACC_0292,SAML_ACC_0125,BANK_C,BANK_A,payment,US,UK,True,smurfing,0.5303227444814842,True,synthetic_saml
SAML_002522,2024-02-22 13:00:00,6216.506244823131,USD,SAML_ACC_0230,SAML_ACC_0414,BANK_A,BANK_A,deposit,DE,CA,True,placement,0.7306920290692763,True,synthetic_saml
SAML_002542,2024-02-22 23:00:00,1931.3333516618286,USD,SAML_ACC_0169,SAML_ACC_0359,BANK_B,BANK_A,deposit,DE,FR,True,cryptocurrency,0.48482814311613526,True,synthetic_saml
SAML_002553,2024-02-23 04:30:00,6497.861194538476,USD,SAML_ACC_0077,SAML_ACC_0499,BANK_A,BANK_A,payment,CA,FR,True,wire_fraud,0.8623916055299933,True,synthetic_saml
SAML_002578,2024-02-23 17:00:00,5225.327785750688,USD,SAML_ACC_0266,SAML_ACC_0201,BANK_C,BANK_A,deposit,FR,CA,True,cash_intensive,0.637020310681892,True,synthetic_saml
SAML_002580,2024-02-23 18:00:00,6274.260730666994,USD,SAML_ACC_0308,SAML_ACC_0009,BANK_A,BANK_C,withdrawal,CA,NL,True,shell_company,0.8539937535757037,True,synthetic_saml
SAML_002592,2024-02-24 00:00:00,2736.2762367677515,USD,SAML_ACC_0468,SAML_ACC_0416,BANK_B,BANK_C,transfer,US,FR,True,phantom_transactions,0.323479351562386,True,synthetic_saml
SAML_002598,2024-02-24 03:00:00,32864.815041428876,EUR,SAML_ACC_0362,SAML_ACC_0375,BANK_A,BANK_B,payment,DE,UK,True,layering,0.8302349570328877,True,synthetic_saml
SAML_002604,2024-02-24 06:00:00,855.1776461019517,USD,SAML_ACC_0128,SAML_ACC_0008,BANK_C,BANK_B,transfer,US,DE,True,smurfing,0.7727651481239795,True,synthetic_saml
SAML_002618,2024-02-24 13:00:00,7439.5140455119845,USD,SAML_ACC_0405,SAML_ACC_0262,BANK_A,BANK_B,deposit,FR,NL,True,smurfing,0.8532315324786802,True,synthetic_saml
SAML_002624,2024-02-24 16:00:00,6765.054467359193,USD,SAML_ACC_0048,SAML_ACC_0167,BANK_C,BANK_A,payment,US,US,True,shell_company,0.7764122718857447,True,synthetic_saml
SAML_002636,2024-02-24 22:00:00,4364.5535455622985,USD,SAML_ACC_0022,SAML_ACC_0422,BANK_B,BANK_A,payment,US,NL,True,identity_theft,0.5897328833045328,True,synthetic_saml
SAML_002652,2024-02-25 06:00:00,8279.883498535924,GBP,SAML_ACC_0073,SAML_ACC_0259,BANK_B,BANK_A,transfer,US,DE,True,placement,0.7946815593787527,True,synthetic_saml
SAML_002654,2024-02-25 07:00:00,799.7753632466887,USD,SAML_ACC_0446,SAML_ACC_0047,BANK_C,BANK_C,withdrawal,UK,CA,True,cash_intensive,0.889656701405947,True,synthetic_saml
SAML_002664,2024-02-25 12:00:00,7528.210056210433,CAD,SAML_ACC_0075,SAML_ACC_0044,BANK_A,BANK_C,transfer,UK,DE,True,identity_theft,0.7646251638237098,True,synthetic_saml
SAML_002673,2024-02-25 16:30:00,1014.6675365418453,USD,SAML_ACC_0050,SAML_ACC_0358,BANK_B,BANK_A,payment,NL,CA,True,shell_company,0.8634562950579857,True,synthetic_saml
SAML_002711,2024-02-26 11:30:00,63878.329369948864,USD,SAML_ACC_0387,SAML_ACC_0249,BANK_C,BANK_A,withdrawal,UK,DE,True,layering,0.8405989298789193,True,synthetic_saml
SAML_002713,2024-02-26 12:30:00,181.52395898067317,USD,SAML_ACC_0195,SAML_ACC_0440,BANK_A,BANK_A,withdrawal,DE,FR,True,shell_company,0.63914228696987,True,synthetic_saml
SAML_002725,2024-02-26 18:30:00,3003.0729008490857,GBP,SAML_ACC_0416,SAML_ACC_0292,BANK_C,BANK_C,withdrawal,NL,UK,True,smurfing,0.8355924992123707,True,synthetic_saml
SAML_002733,2024-02-26 22:30:00,513.0489670711505,USD,SAML_ACC_0450,SAML_ACC_0475,BANK_A,BANK_B,transfer,US,DE,True,structuring,0.8418852935729944,True,synthetic_saml
SAML_002737,2024-02-27 00:30:00,5911.62286397789,USD,SAML_ACC_0197,SAML_ACC_0356,BANK_B,BANK_C,payment,CA,US,True,trade_based,0.8082706591727563,True,synthetic_saml
SAML_002741,2024-02-27 02:30:00,7529.44836820699,EUR,SAML_ACC_0263,SAML_ACC_0453,BANK_B,BANK_A,deposit,DE,NL,True,integration,0.8347340330360496,True,synthetic_saml
SAML_002767,2024-02-27 15:30:00,7401.824658587121,EUR,SAML_ACC_0325,SAML_ACC_0089,BANK_B,BANK_C,withdrawal,US,CA,True,integration,0.5720236966354295,True,synthetic_saml
SAML_002778,2024-02-27 21:00:00,2634.5603587472183,USD,SAML_ACC_0360,SAML_ACC_0113,BANK_C,BANK_C,payment,CA,FR,True,cryptocurrency,0.6089787974559994,True,synthetic_saml
SAML_002779,2024-02-27 21:30:00,7776.6663542372435,USD,SAML_ACC_0257,SAML_ACC_0292,BANK_C,BANK_B,transfer,CA,DE,True,placement,0.6838176901921272,True,synthetic_saml
SAML_002785,2024-02-28 00:30:00,1474.6225892923574,USD,SAML_ACC_0069,SAML_ACC_0220,BANK_B,BANK_A,deposit,UK,UK,True,phantom_transactions,0.9466812450232204,True,synthetic_saml
SAML_002804,2024-02-28 10:00:00,2462.842638295496,USD,SAML_ACC_0285,SAML_ACC_0323,BANK_C,BANK_A,payment,CA,NL,True,integration,0.7751923919859187,True,synthetic_saml
SAML_002808,2024-02-28 12:00:00,18597.464833180395,EUR,SAML_ACC_0363,SAML_ACC_0495,BANK_B,BANK_A,transfer,UK,US,True,integration,0.4013127648689125,True,synthetic_saml
SAML_002816,2024-02-28 16:00:00,7817.604484234114,USD,SAML_ACC_0151,SAML_ACC_0471,BANK_B,BANK_A,payment,DE,US,True,wire_fraud,0.8938317439189669,True,synthetic_saml
SAML_002828,2024-02-28 22:00:00,19988.223500111286,CAD,SAML_ACC_0257,SAML_ACC_0147,BANK_A,BANK_A,deposit,US,NL,True,placement,0.7784565423441122,True,synthetic_saml
SAML_002844,2024-02-29 06:00:00,4598.80206323218,USD,SAML_ACC_0118,SAML_ACC_0119,BANK_B,BANK_B,payment,UK,DE,True,smurfing,0.6988583220923867,True,synthetic_saml
SAML_002870,2024-02-29 19:00:00,833.2923208044398,USD,SAML_ACC_0251,SAML_ACC_0227,BANK_A,BANK_A,transfer,US,NL,True,wire_fraud,0.8616706048630096,True,synthetic_saml
SAML_002885,2024-03-01 02:30:00,1097.2251136958544,USD,SAML_ACC_0465,SAML_ACC_0323,BANK_C,BANK_A,withdrawal,DE,US,True,wire_fraud,0.5984333745590045,True,synthetic_saml
SAML_002907,2024-03-01 13:30:00,311.0212761568955,EUR,SAML_ACC_0041,SAML_ACC_0485,BANK_C,BANK_B,transfer,NL,UK,True,identity_theft,0.678640922602933,True,synthetic_saml
SAML_002908,2024-03-01 14:00:00,1211.9359079581775,USD,SAML_ACC_0399,SAML_ACC_0405,BANK_C,BANK_B,withdrawal,FR,UK,True,placement,0.660841430849304,True,synthetic_saml
SAML_002909,2024-03-01 14:30:00,36838.48750428063,CAD,SAML_ACC_0172,SAML_ACC_0033,BANK_A,BANK_C,deposit,NL,FR,True,trade_based,0.641953510527198,True,synthetic_saml
SAML_002946,2024-03-02 09:00:00,3534.824388874882,EUR,SAML_ACC_0072,SAML_ACC_0027,BANK_B,BANK_B,withdrawal,UK,DE,True,structuring,0.9529294664192135,True,synthetic_saml
SAML_002957,2024-03-02 14:30:00,1857.3191792638202,USD,SAML_ACC_0097,SAML_ACC_0472,BANK_B,BANK_C,transfer,US,FR,True,identity_theft,0.6560232382551534,True,synthetic_saml
SAML_002961,2024-03-02 16:30:00,882.5545090427029,GBP,SAML_ACC_0092,SAML_ACC_0399,BANK_C,BANK_A,deposit,CA,NL,True,cryptocurrency,0.9607904137984823,True,synthetic_saml
SAML_002978,2024-03-03 01:00:00,8839.262789844575,USD,SAML_ACC_0120,SAML_ACC_0226,BANK_C,BANK_B,deposit,UK,US,True,wire_fraud,0.6394991039200221,True,synthetic_saml
SAML_002988,2024-03-03 06:00:00,310.937693807168,USD,SAML_ACC_0277,SAML_ACC_0081,BANK_C,BANK_A,deposit,FR,CA,True,trade_based,0.7226587616473931,True,synthetic_saml
SAML_003014,2024-03-03 19:00:00,927.7862269022751,USD,SAML_ACC_0498,SAML_ACC_0084,BANK_B,BANK_B,payment,US,FR,True,shell_company,0.8067021024568582,True,synthetic_saml
SAML_003035,2024-03-04 05:30:00,7286.255189601616,USD,SAML_ACC_0081,SAML_ACC_0353,BANK_B,BANK_A,payment,FR,CA,True,phantom_transactions,0.912902431499396,True,synthetic_saml
SAML_003036,2024-03-04 06:00:00,1502.5239378330352,USD,SAML_ACC_0107,SAML_ACC_0262,BANK_B,BANK_A,transfer,FR,US,True,cryptocurrency,0.931644643923595,True,synthetic_saml
SAML_003060,2024-03-04 18:00:00,5624.607925445827,USD,SAML_ACC_0463,SAML_ACC_0351,BANK_B,BANK_C,payment,UK,CA,True,identity_theft,0.44505312110564016,True,synthetic_saml
SAML_003090,2024-03-05 09:00:00,78.5740544767313,USD,SAML_ACC_0147,SAML_ACC_0434,BANK_B,BANK_A,withdrawal,CA,US,True,cryptocurrency,0.9962430489993448,True,synthetic_saml
SAML_003115,2024-03-05 21:30:00,4929.275100961544,EUR,SAML_ACC_0089,SAML_ACC_0119,BANK_A,BANK_C,deposit,UK,DE,True,shell_company,0.5277799687178426,True,synthetic_saml
SAML_003134,2024-03-06 07:00:00,3237.8061477262368,USD,SAML_ACC_0220,SAML_ACC_0094,BANK_A,BANK_B,payment,US,NL,True,integration,0.5882351058331226,True,synthetic_saml
SAML_003151,2024-03-06 15:30:00,1424.513454704139,USD,SAML_ACC_0392,SAML_ACC_0153,BANK_A,BANK_A,withdrawal,UK,DE,True,layering,0.8210420617907962,True,synthetic_saml
SAML_003156,2024-03-06 18:00:00,250.9231516568711,USD,SAML_ACC_0230,SAML_ACC_0113,BANK_A,BANK_B,payment,CA,UK,True,cryptocurrency,0.6596187667157721,True,synthetic_saml
SAML_003163,2024-03-06 21:30:00,743.0766941562723,USD,SAML_ACC_0135,SAML_ACC_0292,BANK_B,BANK_A,transfer,CA,NL,True,identity_theft,0.5230943964180005,True,synthetic_saml
SAML_003179,2024-03-07 05:30:00,8360.35506350449,USD,SAML_ACC_0293,SAML_ACC_0412,BANK_C,BANK_B,deposit,DE,FR,True,wire_fraud,0.7132393521649966,True,synthetic_saml
SAML_003181,2024-03-07 06:30:00,8469.994106760458,EUR,SAML_ACC_0404,SAML_ACC_0063,BANK_C,BANK_A,transfer,FR,FR,True,structuring,0.6198363017092461,True,synthetic_saml
SAML_003208,2024-03-07 20:00:00,18048.126742386798,USD,SAML_ACC_0131,SAML_ACC_0168,BANK_B,BANK_C,transfer,UK,CA,True,trade_based,0.6970721784945331,True,synthetic_saml
SAML_003212,2024-03-07 22:00:00,83654.30948189719,USD,SAML_ACC_0418,SAML_ACC_0212,BANK_B,BANK_A,deposit,US,UK,True,smurfing,0.5496651557708194,True,synthetic_saml
SAML_003218,2024-03-08 01:00:00,684.982354883368,EUR,SAML_ACC_0488,SAML_ACC_0265,BANK_A,BANK_C,transfer,CA,UK,True,phantom_transactions,0.4890817219556614,True,synthetic_saml
SAML_003238,2024-03-08 11:00:00,4313.137815121267,USD,SAML_ACC_0033,SAML_ACC_0043,BANK_C,BANK_C,transfer,US,NL,True,identity_theft,0.616570130743601,True,synthetic_saml
SAML_003243,2024-03-08 13:30:00,24771.697726711558,USD,SAML_ACC_0152,SAML_ACC_0183,BANK_A,BANK_C,withdrawal,US,NL,True,cash_intensive,0.5242506347103272,True,synthetic_saml
SAML_003263,2024-03-08 23:30:00,31117.128137509448,USD,SAML_ACC_0112,SAML_ACC_0462,BANK_A,BANK_C,withdrawal,UK,NL,True,identity_theft,0.8347130411413336,True,synthetic_saml
SAML_003282,2024-03-09 09:00:00,40.25494730743487,EUR,SAML_ACC_0494,SAML_ACC_0334,BANK_A,BANK_B,payment,DE,FR,True,cryptocurrency,0.6804286326780814,True,synthetic_saml
SAML_003295,2024-03-09 15:30:00,347.017501023588,EUR,SAML_ACC_0359,SAML_ACC_0215,BANK_C,BANK_B,withdrawal,CA,US,True,cryptocurrency,0.7756379775452704,True,synthetic_saml
SAML_003299,2024-03-09 17:30:00,28987.763879215956,USD,SAML_ACC_0139,SAML_ACC_0354,BANK_C,BANK_C,deposit,CA,US,True,cash_intensive,0.8978411481316028,True,synthetic_saml
SAML_003301,2024-03-09 18:30:00,456.75577868640994,USD,SAML_ACC_0044,SAML_ACC_0100,BANK_A,BANK_A,transfer,US,NL,True,smurfing,0.7182449436924223,True,synthetic_saml
SAML_003330,2024-03-10 09:00:00,18537.356452180167,USD,SAML_ACC_0436,SAML_ACC_0490,BANK_C,BANK_A,deposit,DE,DE,True,phantom_transactions,0.6675869791276283,True,synthetic_saml
SAML_003340,2024-03-10 14:00:00,12236.24621966772,CAD,SAML_ACC_0271,SAML_ACC_0095,BANK_C,BANK_C,deposit,NL,CA,True,smurfing,0.9764607852805114,True,synthetic_saml
SAML_003343,2024-03-10 15:30:00,34891.59141306637,USD,SAML_ACC_0422,SAML_ACC_0443,BANK_C,BANK_C,transfer,DE,UK,True,layering,0.6715349473920798,True,synthetic_saml
SAML_003364,2024-03-11 02:00:00,721.951588524065,EUR,SAML_ACC_0277,SAML_ACC_0186,BANK_A,BANK_A,deposit,UK,NL,True,cash_intensive,0.44043017862175793,True,synthetic_saml
SAML_003376,2024-03-11 08:00:00,1703.3962227811326,USD,SAML_ACC_0405,SAML_ACC_0378,BANK_C,BANK_B,withdrawal,DE,FR,True,wire_fraud,0.9422960154636696,True,synthetic_saml
SAML_003380,2024-03-11 10:00:00,226412.1150565193,USD,SAML_ACC_0134,SAML_ACC_0358,BANK_B,BANK_A,payment,UK,CA,True,wire_fraud,0.9024488413946739,True,synthetic_saml
SAML_003399,2024-03-11 19:30:00,1327.7023271019543,EUR,SAML_ACC_0362,SAML_ACC_0023,BANK_B,BANK_B,payment,UK,UK,True,cash_intensive,0.5189944852234297,True,synthetic_saml
SAML_003413,2024-03-12 02:30:00,564.4644414081047,CAD,SAML_ACC_0176,SAML_ACC_0217,BANK_C,BANK_A,withdrawal,NL,CA,True,phantom_transactions,0.3252634904609029,True,synthetic_saml
SAML_003414,2024-03-12 03:00:00,992.0459572918327,USD,SAML_ACC_0125,SAML_ACC_0210,BANK_A,BANK_A,transfer,CA,UK,True,cash_intensive,0.7483730401562497,True,synthetic_saml
SAML_003418,2024-03-12 05:00:00,224.6962085574793,USD,SAML_ACC_0050,SAML_ACC_0460,BANK_A,BANK_C,payment,NL,US,True,structuring,0.4396598915711099,True,synthetic_saml
